supplier_name,invoice_date,due_date,invoice_number,total_amount,vat,currency_code,ocr_number,message,bank_giro,is_fake
Invoicing Bit,2012-02-16,2012-03-17,14,121909,24381,SEK,5443985627832,Moor amusing beautiful payment coat,4466-9190,False
Cityelectronics,1990-11-10,1990-12-10,53,132880,26576,SEK,2121250113851,Jam phobic acid jealous left motion selective pump,1790-1315,False
Trisgreen,1981-11-01,1981-12-01,20,90981,18196,SEK,9259665213685,Nappy shade heavenly feigned stay comparison gray difficult,1323-3820,False
Basedrill,1997-04-23,1997-05-23,3,77734,15546,SEK,1615755111162,Seal bawdy functional colossal familiar tangy,4314-7511,False
Hyper Laser Printer Studio,2001-01-24,2001-02-23,225,26956,5391,SEK,0130688028153,Crowd quince kind second-hand,5554-1742,False
Management Consultant Shop,2011-05-01,2011-05-31,255,109715,21943,SEK,0094657542695,Erratic lamp digestion,6560-7251,False
GUBA,2020-08-31,2020-09-30,121,91352,18270,SEK,6914948283383,Chess stormy pear settle,6232-4322,False
Cafféet,2015-02-04,2015-03-06,99,64171,12834,SEK,9895895585903,Touch receipt touch obtainable melodic,4139-2648,False
Nicklas Nyckel & Cykel,1986-12-19,1987-01-18,18,128964,25792,SEK,4748988472155,Heap alike well-groomed,1523-7167,False
zummaity,2015-08-25,2015-09-24,52,23323,4664,SEK,0667207193877,Push quaint mountain dad envious moan squeak vivacious,4852-8616,False
Tonlatline,2010-03-28,2010-04-27,80,72941,14588,SEK,0207108977068,Debt stereotyped,3626-3952,False
Iszataxon,2000-02-20,2000-03-21,14,72850,14570,SEK,6393151129650,Employ heady,2687-7910,False
Prombee,1994-05-07,1994-06-06,40,141763,28352,SEK,8571316720012,Wiry succinct erect border reflect,4183-6099,False
bamhow,1998-04-03,1998-05-03,48,75047,15009,SEK,2477358736146,Trade inconclusive,4994-4531,False
Soltech,2006-12-06,2007-01-05,179,80535,16107,SEK,5177801488637,Sail,5299-5164,False
pyrolith,1999-02-14,1999-03-16,70,66304,13260,SEK,7920589345141,Spiteful oceanic late jazzy tow poke tail hang,6747-2233,False
Sälj Toppen,2022-08-29,2022-09-28,195,74844,14968,SEK,4515062436277,Whimsical tame twist bomb harmonious,2199-6152,False
Tonlatline,2015-04-01,2015-05-01,141,110752,22150,SEK,7233671971174,Foot therapeutic frighten,3626-3952,False
Y - corporation,2000-12-19,2001-01-18,30,112044,22408,SEK,1536763176114,North powerful,1597-6707,False
dElia,2028-02-12,2028-03-13,175,89524,17904,SEK,9232851277780,Sticks depend moon peaceful vagabond telling,4805-5313,False
Konbetam,2013-03-21,2013-04-20,33,43597,8719,SEK,9969046242712,Superficial watch substance mushy swim happen monkey bear,7277-9556,False
Soltech,2003-06-25,2003-07-25,137,85750,17150,SEK,6364800732285,Animal weather note typical,5299-5164,False
Soltech,2007-05-05,2007-06-04,184,82473,16494,SEK,2273423759332,Ruthless guide check scale stitch learned,5299-5164,False
geonti,2012-09-26,2012-10-26,26,98567,19713,SEK,5959450820685,Texture,5643-6496,False
Y - corporation,2004-02-02,2004-03-03,68,100572,20114,SEK,1974027964563,Mask fragile baseball,1597-6707,False
Buttler.ai,2007-02-03,2007-03-05,134,68729,13745,SEK,5999464915469,Birthday carriage switch ultra vivacious,7383-9359,False
Subbam,1988-01-25,1988-02-24,43,67557,13511,SEK,0166130812091,Phobic knife fetch,3105-6583,False
dongdexon,1996-05-04,1996-06-03,21,83874,16774,SEK,6343996991160,Periodic matter milk test jam,7596-4395,False
stimdexon,2001-08-03,2001-09-02,52,68967,13793,SEK,9249460532868,Night phone wave simple,4614-9134,False
Volzim,2004-01-02,2004-02-01,52,124473,24894,SEK,7642710397144,Lumber merciful plate,6128-9344,False
Pelles Pizza,2015-01-08,2015-02-07,76,67341,13468,SEK,8320448998694,Cave boast extra-small calculate songs questionable deceive,2130-5321,False
pyrolith,1996-04-30,1996-05-30,36,60386,12077,SEK,5009900236411,Bouncy trail confused,6747-2233,False
Uniis,2002-12-27,2003-01-26,42,107476,21495,SEK,0476245919909,Picayune accidental squealing downtown tomatoes,4816-2408,False
GUBA,2021-03-29,2021-04-28,128,110075,22015,SEK,2085170743180,Wiry bells,6232-4322,False
GUBA,2019-07-08,2019-08-07,107,108576,21715,SEK,6166666835452,Vanish milky appreciate squeeze,6232-4322,False
Basedrill,2000-12-03,2001-01-02,47,88825,17765,SEK,6975617077075,Present voice,4314-7511,False
Skogstollens Media,2002-07-05,2002-08-04,85,123648,24729,SEK,4608455621843,Notice boundary damaged silky efficacious obeisant shaggy two,2753-6556,False
Management Consultant Shop,2011-03-02,2011-04-01,253,116379,23275,SEK,4498108185267,Price agreeable wacky,6560-7251,False
Management Consultant Shop,2006-12-23,2007-01-22,202,98699,19739,SEK,0860544626309,Brainy potato amount handsome holiday,6560-7251,False
app.thing,1992-05-05,1992-06-04,32,48781,9756,SEK,8701900168324,Mouth suit crowd plain grain,6776-6428,False
Condoncare,2019-06-15,2019-07-15,134,93397,18679,SEK,1178175445561,Spare clear quiet salty tickle,6145-5416,True
O - tinzap,2008-01-11,2008-02-10,36,81241,16248,SEK,3955930722733,Typical reading coat penitent unequaled tacit scream bored,5834-8517,False
Soltech,2003-09-23,2003-10-23,140,79674,15934,SEK,1310163934476,Gigantic self roasted friends willing existence,5299-5164,False
Asfalt och Betong,2017-05-21,2017-06-20,206,106389,21277,SEK,9512776760741,Nostalgic outrageous salty wipe useful eye chalk fair,1445-1819,False
Goldin,2000-11-27,2000-12-27,119,78790,15758,SEK,1425481540548,Afterthought street,3689-1927,False
Subbam,1992-11-29,1992-12-29,102,86701,17340,SEK,0030419797672,Chief relieved waste second turn rate,3105-6583,False
syend,1981-11-23,1981-12-23,17,123782,24756,SEK,9343249367553,Apparel upbeat,4356-4269,False
haytom,2010-12-17,2011-01-16,62,97379,19475,SEK,4754564033577,Quack ordinary guide colour nebulous road,5669-6982,False
Icedexon,2012-10-08,2012-11-07,85,120843,24168,SEK,4650015959289,Recognise materialistic wandering direction wave plant delight x-ray,6880-6397,False
Avamm,1990-09-21,1990-10-21,31,93972,18794,SEK,6531786450617,Perform bolt,7223-8843,False
Uniis,2004-09-17,2004-10-17,63,89729,17945,SEK,7535198038729,Hang wicked respect tremble,4816-2408,False
Bamtechnology,2008-09-19,2008-10-19,129,65086,13017,SEK,9939870581196,Fasten,1830-1010,False
Pelles Pizza,2010-08-02,2010-09-01,22,66797,13359,SEK,0102475471227,Airport radiate,2130-5321,False
Ganzbiolam,1998-05-18,1998-06-17,34,47821,9564,SEK,4237034380729,Complete multiply tasteless nod twig powerful,4625-4918,False
Konbetam,2013-07-19,2013-08-18,37,32389,6477,SEK,8673064195833,Title dinosaurs pigs save,7277-9556,False
Iszataxon,2004-06-28,2004-07-28,67,63100,12620,SEK,4697541472964,Building zesty sun shock suck,2687-7910,False
geonti,2010-12-06,2011-01-05,4,91895,18379,SEK,1302391257382,Friendly devilish nasty gold suit enter pathetic,5643-6496,False
Soltech,2003-10-23,2003-11-22,141,83149,16629,SEK,5938101114805,Thunder impossible hat squealing shoe frog request juicy,5299-5164,False
Tonlatline,2005-05-23,2005-06-22,21,82523,16504,SEK,0830846610657,Thankful head,3626-3952,False
Goldin,2002-06-20,2002-07-20,138,2214000,16400,SEK,9069616795197,Wander birds visitor pencil,3689-1927,True
Faxquote,2012-01-24,2012-02-23,90,81951,16390,SEK,2064131738902,Knowledgeable,1182-5817,False
Avamm,1989-03-30,1989-04-29,13,83866,16773,SEK,1441514352538,Jumbled bewildered whine eatable metal trick pump downtown,7223-8843,False
All You Need - Construction,1997-01-07,1997-02-06,139,48086,9617,SEK,2935043328108,Crawl colossal drawer modern horrible close step harmonious,1513-3077,False
Planetbam,2011-07-25,2011-08-24,28,129714,25942,SEK,1395371229314,Question,5423-3150,False
Lambam,2014-03-07,2014-04-06,47,68628,13725,SEK,8454317863133,Flash hypnotic late irritate chase fixed,7145-9697,False
All You Need - Construction,2003-01-06,2003-02-05,212,35084,7016,SEK,4332746336976,Advertisement irate,1513-3077,False
dongdexon,2002-12-29,2003-01-28,102,111425,22285,SEK,8511639330198,Obedient reaction reflective jealous familiar accessible hideous grass,7596-4395,False
Lamtrans,1998-02-02,1998-03-04,30,41341,8268,SEK,9547482370542,Battle toe luxuriant smelly bird woebegone creepy,4625-7937,False
U - tam,2006-05-04,2006-06-03,36,87819,17563,SEK,8834898095538,Produce cycle window past turkey bad consist,2216-8322,False
haytom,2011-07-15,2011-08-14,69,92146,18429,SEK,3191134277007,Fog,5669-6982,False
rhyive,1997-11-01,1997-12-01,24,96596,19319,SEK,6808531550317,Tax grouchy sail jump farm delight,4660-8691,False
Tempelectrics,2003-08-22,2003-09-21,11,76571,15314,SEK,9935985135225,Subdued,1706-3207,False
Unophase,1991-03-11,1991-04-10,36,117440,23488,SEK,7737924444987,Scream travel psychedelic boil,4878-7709,False
Konbetam,2015-05-10,2015-06-09,59,18180,3636,SEK,6847748419312,Gainful,7277-9556,False
Volzim,2011-09-22,2011-10-22,146,124744,24948,SEK,1320652218117,Illustrious tangible humdrum unknown separate witty deadpan cause,6128-9344,False
Volzim,2006-11-17,2006-12-17,87,141961,28392,SEK,4513713643938,Experience cellar anxious branch frogs,6128-9344,False
Målarstugan,2005-03-19,2005-04-18,17,50708,10141,SEK,9095913319159,Stop,2673-2214,False
Avamm,1992-12-09,1993-01-08,58,83452,16690,SEK,5682364257246,Previous wine coal delightful sneaky perform match unkempt,7223-8843,False
EAcee,2008-10-20,2008-11-19,37,32772,6554,SEK,8746221562598,Internal kick abnormal friend torpid high-pitched,5561-2261,False
Sommarkollot,2017-05-31,2017-06-30,186,24040,4808,SEK,7061107065208,Silly rabbits whisper transport creature steam warm roof,3570-1150,False
Labhouse,1993-04-19,1993-05-19,57,91650,18330,SEK,9824107747085,Notebook launch curtain anxious lamentable fork shivering sponge,7903-2975,False
Toys and Stuff,1995-01-27,1995-02-26,106,7465,1493,SEK,4113592175498,Hurry deep carriage punch arm,5403-2370,False
Planetbam,2018-09-16,2018-10-16,115,117190,23438,SEK,9415160023470,Plate boiling chicken furniture sticky hall better spot,5423-3150,False
Subbam,1986-11-01,1986-12-01,28,73128,14625,SEK,7879688417914,Efficacious equal,3105-6583,False
Management Consultant Shop,2004-08-05,2004-09-04,173,97975,19595,SEK,6621140216927,Development unkempt vessel,6560-7251,False
rhyive,2002-06-08,2002-07-08,80,102696,20539,SEK,0933110968007,Pumped fortunate dinner uttermost ill-fated,4660-8691,False
Buttler.ai,1998-02-20,1998-03-22,25,54733,10946,SEK,5861601070717,Wreck longing march wholesale number smell giraffe,7383-9359,False
pyrolith,2000-11-05,2000-12-05,91,82502,16500,SEK,0329066168868,Subtract quicksand envious standing abrasive brick birthday bath,6747-2233,False
MEDinix,2007-05-29,2007-06-28,120,48749,9749,SEK,5475695229293,Odd cheap society,6265-8059,False
Hyper Laser Printer Studio,1986-09-10,1986-10-10,50,21803,4360,SEK,3494026013559,Back hope hesitant dance attract snotty smash,5554-1742,False
pyrolith,1998-02-19,1998-03-21,58,21078,4215,SEK,2894158353346,Blade mature,6747-2233,False
eRörmockeriet,2015-05-02,2015-06-01,18,70688,14137,SEK,4072857298645,Secret animated ubiquitous bewildered,5613-7300,False
Ventotam,1994-04-05,1994-05-05,12,41048,8209,SEK,5264629505741,Cook stereotyped meddle river,5587-8078,False
Konbetam,2012-02-25,2012-03-26,20,46307,9261,SEK,1882150563724,Puny quill ducks,7277-9556,False
Guadtrans,2026-09-21,2026-10-21,183,96593,19318,SEK,4298398594552,Grandiose train buzz far deranged rigid,6139-2023,False
eRörmockeriet,2016-11-22,2016-12-22,37,70311,14062,SEK,7419619453884,Airplane spicy thunder,5613-7300,False
geonti,2032-07-13,2032-08-12,267,101936,20387,SEK,9128732732920,Ship agree arrogant acceptable,5643-6496,False
Trisgreen,1980-08-08,1980-09-07,5,92547,18509,SEK,1489632602300,Damage,1323-3820,False
Codetone,1995-12-02,1996-01-01,58,36036,7207,SEK,2822353743680,Sense,2288-8606,False
GUBA,2022-08-21,2022-09-20,145,100765,20153,SEK,6308855891033,Depressed quarter gabby men staking fertile racial,6232-4322,False
Dev Invoicing,2001-12-24,2002-01-23,10,78010,15602,SEK,9508078332742,Sheep wheel elated crawl tin wealth,1256-4209,False
Icedexon,2027-04-23,2027-05-23,262,107672,21534,SEK,7340245544195,Nonchalant grain lame rule subdued meat,6880-6397,False
All You Need - Construction,1988-11-20,1988-12-20,40,10065,2013,SEK,5878249112511,Prepare concentrate standing silky guitar toes cabbage lake,1513-3077,False
Tonlatline,2010-04-27,2010-05-27,81,94382,18876,SEK,9962324990771,Disastrous color kindly,3626-3952,False
Asfalt och Betong,2003-11-01,2003-12-01,41,101283,20256,SEK,7157850028128,Strap jump,1445-1819,False
Yakilium,1996-12-18,1997-01-17,8,32605,6521,SEK,9490495507018,Delay answer tight glass army exuberant sophisticated,4411-2290,False
Trisgreen,1991-08-11,1991-09-10,139,76777,15355,SEK,6774241337595,Murky dust mouth best,1323-3820,False
Fixviahow,2003-09-11,2003-10-11,4,39726,7945,SEK,7944792325567,Quickest crabby stereotyped easy seashore rely repair pleasure,5071-6349,False
bamhow,2002-02-11,2002-03-13,95,59630,11926,SEK,6901850993380,Please mitten knit jeans friction scene big consider,4994-4531,False
HMD,2028-12-02,2029-01-01,214,117648,23529,SEK,5472276841448,Brave flash,4642-6599,True
Guadtrans,2026-04-24,2026-05-24,178,79354,15870,SEK,0773798475515,Subtract calculate wink spurious strong quaint glass taste,6139-2023,False
Målarstugan,2016-05-20,2016-06-19,153,41559,8311,SEK,5292998176414,Spooky inject debonair accept vulgar,2673-2214,False
Soltech,2002-05-31,2002-06-30,124,76967,15393,SEK,6701634005760,Friend beef chin elfin route knee toothpaste,5299-5164,False
Blå Boden,1983-08-05,1983-09-04,13,93341,18668,SEK,1413174404347,Flat top typical mice gruesome chase horse,7301-1520,False
Göstas Elfel,1994-03-30,1994-04-29,26,30260,6052,SEK,5045092235969,Jewel savory bat undesirable company,6783-2634,False
Ontosailit,2022-08-17,2022-09-16,152,23725,4745,SEK,3124158302435,Tiger throat library,3070-8812,False
Vaiajob,2021-07-18,2021-08-17,89,47694,9538,SEK,7004573042384,Filthy saw trucks wrench brave burly tan detect,7973-7110,False
Faxquote,2004-12-31,2005-01-30,4,84402,16880,SEK,9070950959621,Frightened near trouble eminent page distance colorful,1182-5817,False
Subbam,1996-03-13,1996-04-12,142,66937,13387,SEK,7105350201893,Bee land abrasive cheerful summer crooked breath,3105-6583,False
Ganzbiolam,2003-08-20,2003-09-19,98,63725,12745,SEK,0914921643708,Ripe long earthy dependent standing,4625-4918,False
GotteButiken.nu,2006-01-03,2006-02-02,118,49396,9879,SEK,3024894261202,Feeling,4704-4664,False
voova,2007-04-19,2007-05-19,16,39592,7918,SEK,8795703357233,Mixed,3803-9632,False
bamhow,2000-08-20,2000-09-19,77,67980,13596,SEK,7171087872398,Crown force pail corn swing crib harm,4994-4531,False
Cogideo,1982-07-05,1982-08-04,22,67458,13491,SEK,8461134973391,Cheat coat superb invincible mist,1846-5740,False
stimdexon,2002-07-29,2002-08-28,64,67291,13458,SEK,1798450139744,Type rainy sheet wall unfasten protect playground,4614-9134,False
Funholdings,1986-08-06,1986-09-05,66,90535,18107,SEK,7020663898386,Low toothsome frame,4197-1649,False
Labhouse,1989-05-10,1989-06-09,9,102818,20563,SEK,9291984392866,Collar delight close cent shiny,7903-2975,False
Cleaning you!,1992-06-14,1992-07-14,72,92598,18519,SEK,6834470710555,Discovery meal jail check,5730-7621,False
Vaiajob,2027-03-19,2027-04-18,158,103528,20705,SEK,6489781634737,Colour wealthy choke achiever answer heat abiding oafish,7973-7110,False
dongdexon,1997-12-25,1998-01-24,41,139063,27812,SEK,4833625399555,Instrument smoke silent labored,7596-4395,False
U - code,2005-01-04,2005-02-03,80,112277,22455,SEK,4078004235927,Blood,4297-6159,False
Management Consultant Shop,1998-12-05,1999-01-04,104,96558,19311,SEK,3522011323391,Terrify absent stain,6560-7251,False
Soltech,1995-01-08,1995-02-07,34,78590,15718,SEK,3907185530998,Clever spiders suspect,5299-5164,False
Vaiajob,2015-05-21,2015-06-20,14,65514,13102,SEK,5983292645522,Birthday pull line caption spoon,7973-7110,False
Hyper Laser Printer Studio,1988-09-29,1988-10-29,75,25549,5109,SEK,8020572880946,Structure tiresome quartz squeeze education,5554-1742,False
zummaity,2012-08-10,2012-09-09,15,20309,4061,SEK,7979440938254,Present squeeze remain destruction dime perfect waves,4852-8616,False
rhyive,1996-06-09,1996-07-09,7,95510,19102,SEK,3522514533504,Gate shock punish tame,4660-8691,False
Sälj Toppen,2017-02-26,2017-03-28,128,84539,16907,SEK,6213725735925,Salty nail beds rate letter bitter strange,2199-6152,False
Konkity,2015-05-28,2015-06-27,24,21341,4268,SEK,7942180162105,Expand boot,2160-2248,False
EAcee,2008-12-19,2009-01-18,39,55995,11199,SEK,3686873263886,Dust trip heat innocent glistening signal rabbit,5561-2261,False
haytom,2006-09-09,2006-10-09,10,130606,26121,SEK,1635115222517,Marry driving terrify public calm,5669-6982,False
Sälj Toppen,2024-02-20,2024-03-21,213,75009,15001,SEK,1693228534989,Beneficial unaccountable plain laborer boundary film,2199-6152,False
geonti,2021-10-09,2021-11-08,136,93182,18636,SEK,8116313585651,Lonely foamy park basin valuable,5643-6496,False
EAcee,2006-12-30,2007-01-29,15,41955,8391,SEK,1760322807130,Tasty tiny,5561-2261,False
GotteButiken.nu,2001-10-26,2001-11-25,67,50777,10155,SEK,0200791904911,Curved faded water creator jagged past contain woozy,4704-4664,False
Konbetam,2025-03-18,2025-04-17,179,41072,8214,SEK,5860290026337,Precious request,7277-9556,False
dongdexon,2003-01-28,2003-02-27,103,108715,21743,SEK,6970646067502,Value secret fuzzy honorable adventurous lean,7596-4395,False
O - tinzap,2006-02-20,2006-03-22,13,83031,16606,SEK,6855010846807,Unaccountable,5834-8517,False
Nicklas Nyckel & Cykel,1987-08-16,1987-09-15,26,130768,26153,SEK,2274965561771,Preserve gullible mouth protect,1523-7167,False
zummaity,2011-06-17,2011-07-17,1,24936,4987,SEK,3706725095144,Holistic apologise possessive house letters,4852-8616,False
Tonlatline,2019-04-10,2019-05-10,190,71874,14374,SEK,2761434628173,Festive well-off compete attract throne descriptive closed marked,3626-3952,False
Cityelectronics,1997-04-07,1997-05-07,131,123840,24768,SEK,6217381288780,Amuse adhesive meddle street knot compete,2070-6255,True
Toys and Stuff,1997-03-17,1997-04-16,132,3674,734,SEK,1010016907238,Team explain obsequious jobless train,5403-2370,False
Codetone,2007-12-29,2008-01-28,205,81479,16295,SEK,1733398710645,Feeling ahead bow calculate mice,2288-8606,False
bamhow,2001-11-13,2001-12-13,92,66296,13259,SEK,9383128331791,Wind annoyed spiritual question abnormal pocket jam pear,4994-4531,False
Sommarkollot,2016-03-07,2016-04-06,171,72665,14533,SEK,7456508967418,Wash dress tin wry sound silent,3570-1150,False
Soltech,1994-09-10,1994-10-10,30,75830,15166,SEK,9816385711080,Exclusive enthusiastic tour matter barbarous,5299-5164,False
Dev Invoicing,2002-03-24,2002-04-23,13,79481,15896,SEK,0494332248025,Zipper slave silver,1256-4209,False
zummaity,2015-10-24,2015-11-23,54,23732,4746,SEK,0310087079433,Intelligent comfortable treatment cover bake wasteful abortive,4852-8616,False
app.thing,2003-01-08,2003-02-07,162,75603,15120,SEK,3566247106369,Wine sun general,6776-6428,False
Asfalt och Betong,2005-07-23,2005-08-22,62,105026,21005,SEK,5735874038710,Outgoing hilarious bell sort imminent party,1445-1819,False
